GAMA;RAJ2000;DEJ2000;rPmag;zh;q_zh;G;Sp;ph;umag;gmag;rmag;imag;zmag;Jmag;Kmag;rSmag;Sloan;DR6;SDSS-ID;ZID
   6947;174.95408;+00.78557;19.6773;-2.00000;4;  ;Sp;rd;       ;21.2275;19.6936;19.2190;18.8234;18.3308;17.7982;19.8463;Sloan;DR6;588848900984209661;G12_Y2_023_095
   6948;174.98318;+00.68229;19.4841;-2.00000;4;  ;Sp;rd;       ;21.1129;19.4480;18.7191;18.3792;18.0033;17.3156;19.1116;Sloan;DR6;588848900984209672;G12_Y1_AD2_315
   6949;174.90916;+00.78256;19.5302;-2.00000;4;  ;Sp;rd;20.5073;19.9924;19.4904;19.2324;18.8807;18.8605;18.8731;19.5728;Sloan;DR6;588848900984209687;G12_Y3_017_077
   6950;174.93686;+00.71661;19.3914;-2.00000;4;  ;Sp;rd;20.4519;19.8177;19.4126;19.1170;19.0525;19.9200;19.0641;19.5153;Sloan;DR6;588848900984209703;G12_Y3_017_059
   6951;174.93711;+00.78614;19.3692;-2.00000;4;  ;Sp;rd;20.3520;19.6496;19.3382;19.1156;18.7341;20.0848;18.5759;19.4571;Sloan;DR6;588848900984209704;G12_Y2_041_105
   6952;174.93789;+00.63463;19.2427;-2.00000;4;  ;Sp;rd;20.5465;19.6737;19.3489;19.0422;19.1731;19.3376;18.4339;19.3291;Sloan;DR6;588848900984209705;G12_Y2_023_097
   6953;174.97965;+00.69490;19.3919;-2.00000;4;  ;Sp;rd;20.8983;19.8442;19.3510;18.9887;18.7869;18.8666;18.9169;19.3959;Sloan;DR6;588848900984209734;G12_Y2_041_092
   6954;174.98078;+00.72676;19.1547;-2.00000;4;  ;Sp;rd;20.8017;19.6544;19.1368;18.8558;18.7526;18.5045;18.4102;19.2051;Sloan;DR6;588848900984209735;G12_Y2_041_089
   6955;175.02985;+00.80357;18.9628; 0.26404;4;12;Sp;rd;21.2075;19.7272;18.9586;18.5953;18.3547;18.1073;17.6233;19.0478;Sloan;DR6;588848900984209771;G12_Y1_ND1_263
   6956;175.04927;+00.75101;17.3100; 0.07463;4;12;Sp;rd;19.0895;17.9074;17.3415;16.9788;16.8911;17.0859;16.7353;17.0413;Sloan;DR6;588848900984274948;79880582032523264
   6957;175.12910;+00.82754;17.1415; 0.15948;5;12;Sp;sd;17.3849;       ;17.0673;16.4665;17.0138;17.2569;16.9863;16.6625;Sloan;DR6;588848900984274974;79880582028328960
   6959;175.13301;+00.69372;19.5649;-2.00000;4;  ;Sp;rd;       ;20.8554;19.4079;18.5580;18.6837;18.1357;17.5229;19.3815;Sloan;DR6;588848900984275006;G12_Y2_023_082
   6964;175.19000;+00.73767;17.9986; 0.07357;4;12;Sp;sd;       ;       ;       ;       ;       ;17.2362;17.3380;18.0280;Sloan;DR6;588848900984275074;G12_Y1_ND1_271
   6965;175.04269;+00.82908;17.6177; 0.10813;4;12;Sp;rd;19.1402;18.0873;17.6511;17.3738;17.2669;17.1951;16.9675;17.5856;Sloan;DR6;588848900984275089;79880582007357440
   6966;175.06428;+00.75348;19.5733;-2.00000;4;  ;Sp;rd;20.8262;20.0039;19.5321;19.3628;19.5092;19.0217;19.1391;19.6456;Sloan;DR6;588848900984275106;G12_Y1_AD2_320
   6967;175.07584;+00.70986;18.6481; 0.07469;4;12;Sp;rd;20.9096;19.5514;18.7435;18.3630;18.1482;17.9634;17.8957;18.7681;Sloan;DR6;588848900984275115;G12_Y1_ND1_260
   6968;175.07746;+00.63606;18.1090; 0.10061;4;12;Sp;rd;20.8326;19.0466;18.0973;17.7183;17.3905;16.9800;16.9541;18.1194;Sloan;DR6;588848900984275116;G12_Y1_ND1_259
   6969;175.11118;+00.76903;18.0789; 0.27454;4;12;Sp;rd;19.4831;18.6190;17.8270;17.5293;17.3051;17.1506;16.7160;18.0520;Sloan;DR6;588848900984275124;G12_Y1_AT_306
   6970;175.11029;+00.76861;19.7749;-2.00000;4;  ;Sp;sd;       ;       ;       ;       ;19.2887;       ;       ;20.2682;Sloan;DR6;588848900984275125;G12_Y2_041_077
   6971;175.11132;+00.67793;18.5290; 0.19206;4;12;Sp;rd;20.9955;19.6118;18.4964;18.0747;17.8295;17.5794;17.1751;18.4512;Sloan;DR6;588848900984275127;G12_Y1_ND1_261
   6972;175.12178;+00.78103;19.5274;-2.00000;4;  ;Sp;rd;21.0461;20.4070;19.4655;19.1148;18.9338;18.7042;18.2961;19.4359;Sloan;DR6;588848900984275133;G12_Y2_041_075
   6973;175.12209;+00.77039;18.1904; 0.27399;4;12;Sp;rd;20.1484;19.2627;18.1688;17.7031;17.4324;16.9298;16.4972;18.1124;Sloan;DR6;588848900984275136;G12_Y1_ND1_270
   6974;175.15251;+00.82469;16.4788; 0.07379;5;12;Sp;rd;18.5710;17.2713;16.4626;16.0463;15.8048;15.5481;15.5590;16.7069;Sloan;DR6;588848900984275150;79880582166740992
   6975;175.17249;+00.81295;18.1989; 0.07530;4;12;Sp;rd;20.2343;18.9099;18.1253;17.7040;17.4636;17.2175;17.0437;18.2289;Sloan;DR6;588848900984275160;G12_Y1_AN1_345
   6976;175.18302;+00.80428;19.5985;-2.00000;4;  ;Sp;rd;22.1309;20.3679;19.3970;18.9811;18.6699;18.7258;18.1291;19.4096;Sloan;DR6;588848900984275172;G12_Y3_017_390
   6977;175.07552;+00.69177;19.3873;-2.00000;4;  ;Sp;rd;22.1320;20.7952;19.3847;18.8491;18.7301;18.4693;17.5070;19.3818;Sloan;DR6;588848900984275188;G12_Y2_041_083
   6978;175.07767;+00.69177;19.4053;-2.00000;4;  ;Sp;rd;21.4756;20.3607;19.3756;19.1066;18.7498;18.7431;18.0099;19.4774;Sloan;DR6;588848900984275189;G12_Y1_AD2_318
   6979;175.08098;+00.75083;18.1380; 0.22196;4;12;Sp;rd;19.9392;18.9021;18.0872;17.7606;17.6092;17.6217;17.1874;18.0266;Sloan;DR6;588848900984275191;G12_Y1_AT_307
   6980;175.09732;+00.75736;19.6327;-2.00000;4;  ;Sp;rd;21.9862;20.7441;19.6684;19.0835;18.7728;18.2750;17.9306;19.6882;Sloan;DR6;588848900984275195;G12_Y3_017_041
   6981;175.11438;+00.71995;19.5861;-2.00000;4;  ;Sp;rd;23.8543;20.7567;19.5817;19.0887;18.9027;18.7647;18.0854;19.5490;Sloan;DR6;588848900984275199;G12_Y2_041_078
   6982;175.12249;+00.70950;19.2279;-2.00000;4;  ;Sp;rd;21.4996;20.4302;19.0557;18.4378;18.1454;18.3083;17.1958;19.2307;Sloan;DR6;588848900984275204;G12_Y3_037_067
   6983;175.12787;+00.73796;18.8490; 0.27980;4;12;Sp;rd;21.4092;20.1729;18.8258;18.3402;18.0747;17.5654;17.0289;18.4999;Sloan;DR6;588848900984275210;G12_Y1_AN1_347
   6984;175.13528;+00.65780;19.7238;-2.00000;4;  ;Sp;rd;21.0468;20.4072;19.6970;19.4406;19.4255;18.9614;18.7450;19.6449;Sloan;DR6;588848900984275215;G12_Y1_AD2_329
   6985;175.16605;+00.83571;19.1744;-2.00000;4;  ;Sp;rd;22.2217;20.6656;19.2729;18.7594;18.4284;17.9899;17.5091;19.2659;Sloan;DR6;588848900984275220;G12_Y3_017_384
   6986;175.17093;+00.73767;19.6911;-2.00000;4;  ;Sp;rd;21.7773;21.3497;19.7430;19.1769;18.8490;18.4606;17.8108;19.3297;Sloan;DR6;588848900984275221;G12_Y1_AD2_330
   6987;175.17152;+00.69083;19.2013;-2.00000;4;  ;Sp;rd;25.1432;20.7195;19.1658;18.6989;18.4474;17.9879;17.2810;18.6128;Sloan;DR6;588848900984275223;G12_Y2_041_072
   6988;175.18992;+00.83111;18.9152; 0.26110;4;12;Sp;rd;21.7045;20.0456;18.9153;18.5183;18.2441;17.6879;17.4364;18.6767;Sloan;DR6;588848900984275226;G12_Y1_ND1_277
   6989;175.12103;+00.75828;19.2598;-2.00000;4;  ;Sp;rd;20.0488;19.3770;19.2215;19.0632;19.0642;21.7325;       ;18.9687;Sloan;DR6;588848900984275291;G12_Y3_017_052
   6990;175.16447;+00.82589;19.7761;-2.00000;4;  ;Sp;rd;21.3893;20.6980;19.7630;19.3437;18.8943;18.9002;18.1945;19.8683;Sloan;DR6;588848900984275321;G12_Y1_AD2_316
   6991;175.10344;+00.70477;19.7590;-2.00000;3;  ;Sp;rd;22.3890;20.9626;19.7902;19.4083;19.1727;18.3521;17.8759;19.8453;Sloan;DR6;588848900984275490;G12_Y3_037_072
   6992;175.10861;+00.73584;19.7250;-2.00000;2;  ;Sp;rd;21.0226;20.0441;19.6163;19.3198;19.0900;       ;       ;19.5057;Sloan;DR6;588848900984275514;G12_Y3_037_060
   6993;175.11609;+00.71427;19.7477;-2.00000;4;  ;Sp;rd;21.9979;20.7265;19.6628;19.3076;19.0694;19.5584;18.1916;19.5679;Sloan;DR6;588848900984275526;G12_Y1_AD2_311
   6994;175.12436;+00.68694;19.6155;-2.00000;3;  ;Sp;rd;22.3731;21.1640;19.6838;19.2947;19.2894;18.4550;17.8240;18.9232;Sloan;DR6;588848900984275548;G12_Y3_037_070
   6995;175.18045;+00.78987;19.3754;-2.00000;4;  ;Sp;rd;21.7233;19.8480;19.3689;19.1845;19.2074;18.9180;19.1218;19.2963;Sloan;DR6;588848900984275700;G12_Y3_037_063
   6996;175.18954;+00.82131;19.6782;-2.00000;4;  ;Sp;rd;21.1332;20.6343;19.6582;19.3930;19.1808;18.4349;18.5138;19.3010;Sloan;DR6;588848900984275733;G12_Y1_AD2_317
   6997;175.19295;+00.73774;19.5149;-2.00000;3;  ;Sp;rd;21.7506;20.5873;19.1168;18.5808;18.1715;18.1124;17.5713;19.6228;Sloan;DR6;588848900984340506;G12_Y3_037_065
   6998;175.32441;+00.68303;18.7693; 0.30930;4;12;Sp;rd;19.7034;19.4370;18.8017;18.6021;18.2337;17.9437;17.5192;18.0560;Sloan;DR6;588848900984340556;G12_Y1_AN1_362
   6999;175.33479;+00.73472;17.4958; 0.00005;4;12;Sp;rd;17.5503;16.4663;17.4972;15.9771;15.9710;16.0428;16.6431;17.5368;Sloan;DR6;588848900984340559;G12_Y1_ND1_285
   7000;175.19919;+00.80624;18.9802; 0.11257;4;12;Sp;rd;22.1862;19.8449;19.0082;18.5804;18.2674;18.1393;17.9552;18.9818;Sloan;DR6;588848900984340575;G12_Y1_AN1_349
   7001;175.20180;+00.72054;17.8853;-2.00000;3;  ;Sp;rd;21.1073;18.7416;17.9050;17.5256;17.2885;16.9417;16.9223;17.8309;Sloan;DR6;588848900984340577;G12_Y3_044_327
   7002;175.21823;+00.79247;18.4545; 0.07490;4;12;Sp;rd;20.0702;18.9564;18.4812;18.1603;18.0340;18.5794;18.0275;18.4679;Sloan;DR6;588848900984340581;2dF_TGN446Z209
   7003;175.23191;+00.78771;18.1677; 0.10660;4;12;Sp;rd;20.4150;18.9055;18.1780;17.7905;17.5536;17.2334;17.0665;18.1649;Sloan;DR6;588848900984340590;G12_Y1_ND1_279
   7004;175.24179;+00.68108;18.4910; 0.15999;4;12;Sp;rd;19.9387;18.9747;18.4415;18.1892;17.9409;17.8198;17.7181;18.2987;Sloan;DR6;588848900984340604;G12_Y1_ND1_276
   7005;175.24912;+00.77057;17.8999; 0.11300;4;12;Sp;rd;19.7824;18.6893;17.9073;17.5120;17.2492;16.8658;16.7265;17.9613;Sloan;DR6;588848900984340608;2dF_TGN445Z026
   7006;175.26929;+00.66087;19.2626;-2.00000;4;  ;Sp;rd;21.5779;20.1044;19.2849;18.8398;18.6029;18.3606;17.8813;19.3269;Sloan;DR6;588848900984340634;G12_Y3_017_040
   7007;175.27175;+00.70761;18.5860; 0.27860;4;12;Sp;rd;21.3669;19.9465;18.6102;18.1386;17.8098;17.4560;17.0081;18.5074;Sloan;DR6;588848900984340635;G12_Y1_AN1_358
   7008;175.28773;+00.82178;18.8563; 0.11223;4;12;Sp;rd;20.1453;19.0572;18.4588;17.7929;17.3383;16.9481;17.0697;18.8023;Sloan;DR6;588848900984340640;G12_Y1_ND1_287
   7009;175.29349;+00.70162;19.6260;-2.00000;3;  ;Sp;rd;21.3242;20.3672;19.3723;18.9414;18.7278;18.4566;17.9962;19.5766;Sloan;DR6;588848900984340643;G12_Y3_037_058
   7010;175.31035;+00.64873;18.5016; 0.13280;4;12;Sp;rd;19.4116;18.7961;18.5323;18.3458;18.3500;17.9871;18.3238;18.5092;Sloan;DR6;588848900984340660;2dF_TGN446Z201
   7011;175.32120;+00.72442;17.8339; 0.13590;4;12;Sp;rd;20.1968;18.6893;17.8171;17.4289;17.2543;16.8666;16.6939;17.7041;Sloan;DR6;588848900984340668;2dF_TGN376Z054
   7012;175.33929;+00.75177;17.5911; 0.13477;5;12;Sp;rd;20.5257;18.5832;17.5991;17.1943;16.9136;16.4535;16.4115;17.4623;Sloan;DR6;588848900984340681;79880582187712512
   7013;175.19601;+00.76115;19.7473;-2.00000;4;  ;Sp;rd;22.9057;21.4209;19.7475;19.1215;18.8298;18.2499;17.6662;19.7353;Sloan;DR6;588848900984340691;G12_Y3_017_051
   7014;175.19987;+00.67019;19.5847;-2.00000;4;  ;Sp;rd;21.5838;20.4124;19.5390;19.0982;19.1075;18.5106;18.2956;19.5815;Sloan;DR6;588848900984340693;G12_Y1_AD2_326
   7015;175.22629;+00.67450;19.2464;-2.00000;4;  ;Sp;rd;21.0701;20.0007;19.2269;18.8204;18.4455;19.0938;17.9333;19.2963;Sloan;DR6;588848900984340697;G12_Y3_017_044
   7016;175.26044;+00.70772;19.3179;-2.00000;4;  ;Sp;rd;23.2608;20.8919;19.3028;18.7374;18.4344;18.1570;17.4917;19.2387;Sloan;DR6;588848900984340704;G12_Y2_041_065
   7017;175.27252;+00.80280;18.6572; 0.23302;4;12;Sp;rd;20.5635;19.4177;18.6573;18.1972;18.0524;17.6556;17.2369;18.6281;Sloan;DR6;588848900984340706;G12_Y1_AN1_352
   7018;175.27683;+00.65830;19.5669;-2.00000;4;  ;Sp;rd;22.0576;20.8114;19.5828;19.0055;18.6492;18.9523;17.9905;18.9358;Sloan;DR6;588848900984340708;G12_Y1_AD2_335
   7019;175.28711;+00.69729;18.8418; 0.20560;4;12;Sp;rd;21.7252;20.1967;18.8563;18.4346;18.1830;17.5636;17.3259;18.6399;Sloan;DR6;588848900984340710;G12_Y1_AN1_361
   7020;175.28841;+00.78625;19.6017;-2.00000;4;  ;Sp;rd;22.1072;21.0405;19.6043;19.1465;18.8368;18.5265;17.8400;19.5281;Sloan;DR6;588848900984340711;G12_Y2_023_068
   7021;175.29231;+00.68654;19.5030;-2.00000;4;  ;Sp;rd;21.2527;20.4404;19.4879;19.0740;18.7169;18.3494;18.1071;19.3789;Sloan;DR6;588848900984340716;G12_Y2_023_071
   7022;175.29334;+00.68015;19.1739;-2.00000;3;  ;Sp;rd;22.9037;20.4454;19.1927;18.7289;18.2573;17.9044;17.3690;18.5714;Sloan;DR6;588848900984340717;G12_Y3_037_055
   7023;175.30369;+00.71442;19.1909;-2.00000;4;  ;Sp;rd;21.2104;20.3036;19.1993;18.7530;18.5088;18.1469;17.7874;19.1678;Sloan;DR6;588848900984340721;G12_Y3_017_023
   7024;175.30674;+00.75177;18.6221; 0.27988;4;12;Sp;rd;22.3938;20.0830;18.6627;18.2161;17.9846;17.5261;17.0029;18.2534;Sloan;DR6;588848900984340722;G12_Y1_ND1_291
   7025;175.31208;+00.83804;18.9000; 0.26085;4;12;Sp;rd;21.9524;20.4486;18.9599;18.3386;18.1426;17.7215;17.3539;19.0227;Sloan;DR6;588848900984340725;G12_Y1_ND1_289
   7026;175.31898;+00.63104;18.6159; 0.31170;4;12;Sp;rd;24.0527;20.0267;18.5305;17.9663;17.8214;17.8403;16.7645;18.5027;Sloan;DR6;588848900984340729;G12_Y1_ND1_284
   7027;175.32232;+00.77875;19.5400;-2.00000;3;  ;Sp;rd;21.8496;20.7201;19.5465;19.1821;18.6899;18.3886;18.2385;19.1299;Sloan;DR6;588848900984340731;G12_Y3_037_041
   7028;175.33356;+00.69869;19.3619;-2.00000;4;  ;Sp;rd;23.0692;20.6567;19.3803;18.9638;18.6612;18.0559;17.7908;18.4937;Sloan;DR6;588848900984340735;G12_Y2_041_060
   7029;175.24281;+00.62962;18.8529; 0.31092;4;12;Sp;rd;21.1257;19.8728;18.8402;18.3699;18.2480;17.4993;17.1396;18.8455;Sloan;DR6;588848900984340751;G12_Y1_AN1_360
   7030;175.30634;+00.71958;18.9804; 0.36003;4;12;Sp;rd;21.4030;20.2600;19.0148;18.6441;18.2403;18.1427;17.5053;18.6847;Sloan;DR6;588848900984340767;G12_Y1_AN1_359
   7031;175.19883;+00.72999;19.5227;-2.00000;4;  ;Sp;rd;21.7909;20.5767;19.5168;19.1351;18.9739;18.7062;18.0305;19.5058;Sloan;DR6;588848900984340783;G12_Y2_041_069
   7032;175.22481;+00.76459;18.9742; 0.23352;4;12;Sp;rd;20.6053;19.7522;18.9623;18.5318;18.4204;18.2499;17.7301;18.9403;Sloan;DR6;588848900984340798;G12_Y1_ND1_272
   7033;175.27841;+00.78913;19.4966;-2.00000;4;  ;Sp;rd;20.8216;20.0155;19.5080;19.3285;19.1295;19.3150;18.7150;19.4158;Sloan;DR6;588848900984340819;G12_Y1_AD2_324
   7034;175.30955;+00.66512;19.4824;-2.00000;4;  ;Sp;rd;20.5667;20.0433;19.4730;19.4293;19.0427;18.9226;18.9512;19.1931;Sloan;DR6;588848900984340835;G12_Y1_AT_326
   7035;175.33133;+00.64587;19.3763;-2.00000;4;  ;Sp;rd;20.7732;19.8082;19.3855;19.1701;19.7806;18.4758;19.6070;19.1189;Sloan;DR6;588848900984340849;G12_Y3_017_037
   7036;175.24298;+00.74008;19.7133; 0.43077;3;12;Sp;rd;22.3000;21.1153;19.6814;19.0789;18.8263;18.4286;17.5859;19.3582;Sloan;DR6;588848900984340996;79880582200295424
   7037;175.33159;+00.79541;19.7541;-2.00000;3;  ;Sp;rd;22.3307;21.4989;19.7730;19.1030;18.8068;18.3561;17.6534;18.6479;Sloan;DR6;588848900984341238;G12_Y3_037_044
   7038;175.42126;+00.83663;19.7534;-2.00000;4;  ;Sp;rd;22.7037;21.1470;19.7689;18.9983;18.5567;18.0909;17.6044;19.5923;Sloan;DR6;588848900984406067;G12_Y2_041_046
   7039;175.42981;+00.66065;17.9093; 0.13450;4;12;Sp;rd;20.9206;18.9199;17.8774;17.4080;17.1195;16.6398;16.5216;17.6510;Sloan;DR6;588848900984406168;G12_Y1_AN1_368
   7040;175.45284;+00.75775;18.8871; 0.10825;4;12;Sp;rd;21.2054;19.7676;18.9065;18.5523;18.3367;18.2317;18.2617;18.5882;Sloan;DR6;588848900984406188;G12_Y1_ND1_301
   7041;175.48130;+00.77960;19.6513;-2.00000;4;  ;Sp;rd;20.7311;19.7860;19.2727;18.9829;18.8052;19.3070;18.2832;19.7551;Sloan;DR6;588848900984406207;G12_Y3_017_012
   7042;175.34140;+00.64371;19.3109;-2.00000;4;  ;Sp;rd;21.6133;20.8315;19.3054;18.7905;18.2778;17.8204;17.4931;19.1649;Sloan;DR6;588848900984406215;G12_Y1_AN1_366
   7043;175.34729;+00.63363;17.8156; 0.30976;5;12;Sp;rd;21.6787;19.2731;17.7597;17.2333;16.8055;16.3687;15.9987;17.5087;Sloan;DR6;588848900984406222;79880582175129600
   7044;175.34730;+00.63168;19.4856;-2.00000;4;  ;Sp;rd;21.0017;19.8919;19.1034;18.6794;18.3657;18.1024;17.9425;19.4164;Sloan;DR6;588848900984406223;G12_Y1_AD2_346
   7045;175.35432;+00.63295;18.7626; 0.30821;4;12;Sp;rd;23.7462;20.2076;18.7901;18.1534;17.6881;17.5295;16.9323;18.7302;Sloan;DR6;588848900984406226;G12_Y1_AN1_367
   7046;175.35446;+00.64537;19.0943;-2.00000;4;  ;Sp;rd;       ;20.3907;18.9772;18.4896;18.0518;17.4133;17.3338;19.0302;Sloan;DR6;588848900984406229;G12_Y3_037_051
   7047;175.36282;+00.62979;19.2765;-2.00000;4;  ;Sp;rd;21.9123;20.0513;19.0261;18.3136;17.8746;17.5513;17.0913;19.1540;Sloan;DR6;588848900984406237;G12_Y1_ND1_290
   7048;175.36529;+00.78442;19.1298;-2.00000;4;  ;Sp;rd;21.6604;20.1086;19.1149;18.6270;18.5954;18.2018;17.8033;18.6935;Sloan;DR6;588848900984406242;G12_Y2_023_063
   7049;175.37536;+00.63626;18.5406; 0.30905;4;12;Sp;rd;22.0269;19.9617;18.4929;17.9736;17.6172;17.5605;16.8571;18.3665;Sloan;DR6;588848900984406255;G12_Y1_ND1_292
   7050;175.37828;+00.65719;19.0758;-2.00000;4;  ;Sp;rd;21.7576;20.7191;19.0448;18.4857;18.1776;17.3430;17.0615;18.5546;Sloan;DR6;588848900984406258;G12_Y3_017_026
   7051;175.39280;+00.81358;19.3583;-2.00000;4;  ;Sp;rd;24.2471;21.0114;19.3530;18.7437;18.3946;18.0103;17.5141;19.1894;Sloan;DR6;588848900984406261;G12_Y3_037_037
   7052;175.40538;+00.64786;18.9495; 0.31119;4;12;Sp;rd;23.4870;20.5265;18.9467;18.4181;18.0392;17.8156;17.1615;18.9802;Sloan;DR6;588848900984406267;G12_Y1_ND1_296
   7053;175.41079;+00.83017;19.7723;-2.00000;4;  ;Sp;rd;22.6793;21.0699;19.8728;19.4496;18.9109;18.7373;18.3090;19.7689;Sloan;DR6;588848900984406268;G12_Y2_023_058
   7054;175.41875;+00.64335;18.4684; 0.31467;4;12;Sp;rd;21.7196;20.0807;18.4475;17.8684;17.6023;16.9956;16.4701;18.3930;Sloan;DR6;588848900984406272;G12_Y1_AN1_369
   7055;175.42072;+00.73916;18.8741; 0.17976;4;12;Sp;rd;20.6257;19.6118;18.8837;18.4938;18.4499;17.9893;17.8020;18.8424;Sloan;DR6;588848900984406277;G12_Y1_ND1_298
   7056;175.43195;+00.69993;19.2902;-2.00000;4;  ;Sp;rd;22.7448;20.5878;19.2896;18.7578;18.4209;17.8369;17.5923;18.8157;Sloan;DR6;588848900984406282;G12_Y3_037_045
   7057;175.43287;+00.65017;19.7217;-2.00000;3;  ;Sp;rd;       ;21.4989;19.6970;19.2017;18.8338;18.4206;18.0672;19.2682;Sloan;DR6;588848900984406283;G12_Y3_021_204
   7058;175.45730;+00.63656;19.3182;-2.00000;4;  ;Sp;rd;22.6433;20.9502;19.3418;18.8743;18.5062;17.9563;17.6413;18.8776;Sloan;DR6;588848900984406291;G12_Y2_041_055
   7059;175.38394;+00.80611;19.5321;-2.00000;4;  ;Sp;rd;       ;21.0444;19.4895;18.7183;18.5633;17.8644;17.3575;19.3849;Sloan;DR6;588848900984406308;G12_Y3_037_038
   7060;175.39383;+00.70508;18.3920; 0.07747;4;12;Sp;rd;19.7286;18.7519;18.4359;18.1917;18.1026;17.8526;18.4375;18.2599;Sloan;DR6;588848900984406383;G12_Y1_AT_332
   7061;175.40890;+00.71499;19.7833;-2.00000;4;  ;Sp;rd;21.4272;20.3976;19.7811;19.5909;19.3057;20.5723;19.4771;19.6688;Sloan;DR6;588848900984406396;G12_Y2_041_054
   7062;175.45829;+00.82916;19.4499;-2.00000;4;  ;Sp;rd;21.4340;20.4999;19.4970;19.1065;18.9285;18.4169;17.8436;19.3280;Sloan;DR6;588848900984406421;G12_Y3_017_002
   7063;175.36273;+00.69314;19.6195;-2.00000;4;  ;Sp;rd;21.1639;20.8862;19.6636;19.1515;18.7435;18.3084;17.5519;19.5656;Sloan;DR6;588848900984406545;G12_Y1_AD2_336
   7064;175.42148;+00.63300;19.7678;-2.00000;3;  ;Sp;rd;22.0826;21.0689;19.8219;19.1552;18.8298;18.2928;17.7549;19.8505;Sloan;DR6;588848900984406741;G12_Y3_037_053
   7065;175.43042;+00.72721;19.6802;-2.00000;4;  ;Sp;rd;22.5281;21.0459;19.7407;19.1640;18.9616;18.3798;18.0416;19.6430;Sloan;DR6;588848900984406767;G12_Y2_041_052
   7066;175.45635;+00.70317;19.5715;-2.00000;3;  ;Sp;rd;22.1885;20.9534;19.5700;19.1073;18.6821;17.9407;17.8427;19.6653;Sloan;DR6;588848900984406841;G12_Y3_037_042
   7067;175.48880;+00.79798;19.3961;-2.00000;4;  ;Sp;rd;21.2098;20.2507;19.3642;19.0201;18.8684;18.6878;17.9847;19.5705;Sloan;DR6;588848900984406924;G12_Y1_ND1_306
   7069;175.50738;+00.67733;18.5695; 0.15454;4;12;Sp;rd;20.2348;19.1466;18.5775;18.2921;18.2107;17.7636;17.7567;18.6321;Sloan;DR6;588848900984471645;G12_Y1_AN1_370
   7070;175.52915;+00.81215;17.1266; 0.11117;4;12;Sp;rd;18.3732;17.5129;17.1464;16.8314;16.7903;16.7107;16.6343;17.2238;Sloan;DR6;588848900984471650;G12_Y1_AT_336
   7071;175.53633;+00.83576;19.7445;-2.00000;4;  ;Sp;rd;20.7495;20.4100;19.8477;19.7530;19.9975;19.5792;19.0790;19.9093;Sloan;DR6;588848900984471662;G12_Y2_041_040
   7072;175.55392;+00.73416;16.9340; 0.00018;4;12;Sp;rd;21.2518;18.8282;16.9321;16.8873;16.5931;16.2660;16.4911;17.1694;Sloan;DR6;588848900984471674;G12_Y1_BND1_248
   7073;175.49468;+00.70893;19.6178;-2.00000;3;  ;Sp;rd;22.0529;20.3829;19.5507;19.0758;18.9732;18.5057;18.3832;19.6992;Sloan;DR6;588848900984471728;G12_Y3_021_210
   7074;175.49470;+00.79901;19.7052;-2.00000;3;  ;Sp;rd;21.8054;21.3039;19.6886;19.2199;18.6294;18.4329;17.8778;19.8998;Sloan;DR6;588848900984471731;G12_Y3_037_034
   7075;175.52379;+00.80389;19.1880;-2.00000;4;  ;Sp;rd;22.2196;20.5073;19.1615;18.6336;18.2939;17.8653;17.4010;19.2324;Sloan;DR6;588848900984471739;G12_Y1_BN1_252
   7076;175.52868;+00.64369;18.9972; 0.31371;4;12;Sp;rd;21.9187;20.6986;19.0060;18.3714;18.0793;17.2744;16.7640;18.9575;Sloan;DR6;588848900984471740;G12_Y1_ND1_314
   7077;175.53008;+00.73390;18.9698; 0.28573;4;12;Sp;rd;22.8834;20.5324;18.9665;18.5407;18.4140;17.9365;17.2885;19.2955;Sloan;DR6;588848900984471741;G12_Y1_BN1_246
   7078;175.55200;+00.78360;19.4558;-2.00000;4;  ;Sp;rd;21.0288;20.1608;19.4508;19.2118;19.0775;18.8645;18.7549;19.5525;Sloan;DR6;588848900984471752;G12_Y3_017_010
   7079;175.55358;+00.63287;18.0781; 0.30631;5;12;Sp;rd;19.8616;19.0184;17.7905;17.1543;16.8971;16.9967;16.1142;17.8313;Sloan;DR6;588848900984471754;79880582351290368
   7080;175.55221;+00.63342;18.8195; 0.31041;4;12;Sp;rd;20.3667;19.2119;17.8918;17.2924;16.9369;16.9918;16.4338;18.6670;Sloan;DR6;588848900984471755;G12_Y1_AN1_373
   7081;175.55330;+00.63861;19.3412;-2.00000;4;  ;Sp;rd;21.9970;20.8479;19.3425;18.8237;18.5769;18.1520;17.5619;19.4404;Sloan;DR6;588848900984471756;G12_Y1_ND1_315
   7083;175.55980;+00.73852;18.2852; 0.31084;5;12;Sp;rd;21.6810;19.9011;18.2136;17.6416;17.3810;17.0466;16.4505;17.8208;Sloan;DR6;588848900984471772;79880582355484672
   7084;175.56024;+00.72267;18.7564; 0.28568;4;12;Sp;rd;21.6819;19.9387;18.7631;18.2920;18.0546;17.6706;17.1036;18.7836;Sloan;DR6;588848900984471776;G12_Y1_BN1_248
   7085;175.56019;+00.63184;19.1247;-2.00000;4;  ;Sp;rd;23.0723;20.2081;19.1002;18.4644;18.2806;18.1043;17.3470;19.1163;Sloan;DR6;588848900984471777;G12_Y1_ND1_326
